Station,DIRN,Station-DIRN,Type,Signal Name,Latitude,Longitude,SignalLabel,SectionID
HPT,UP,HPT-UP,HS,HS,15.28102,76.39797,HPT-UP-HS,30
HPT,UP,HPT-UP,STR,STR,15.28875,76.38339,HPT-UP-STR,30
MRB,UP,MRB-UP,DS,DS,15.30141,76.35286,MRB-UP-DS,29
MRB,UP,MRB-UP,HS,HS,15.30503,76.33987,MRB-UP-HS,29
MRB,UP,MRB-UP,STR,STR,15.3139,76.32911,MRB-UP-STR,29
MRB,UP,MRB-UP,LSSDS,LSSDS,15.3161,76.32655,MRB-UP-LSSDS,29
GATE,UP,GATE-UP,GSDS,GSDS,15.32246,76.31892,GATE-UP-GSDS,29
GATE,UP,GATE-UP,GS,GS,15.32683,76.31276,GATE-UP-GS,29
GIN,UP,GIN-UP,DS,DS,15.34668,76.26427,GIN-UP-DS,29
GIN,UP,GIN-UP,HS,HS,15.34777,76.25503,GIN-UP-HS,29
GIN,UP,GIN-UP,STR,STR,15.34794,76.24074,GIN-UP-STR,29
GATE,UP,GATE-UP,DS,DS,15.34865,76.19233,GATE-UP-DS,28
GATE,UP,GATE-UP,GS,GS,15.34897,76.18301,GATE-UP-GS,28
KBL,UP,KBL-UP,DS,DS,15.35328,76.1641,KBL-UP-DS,28
KBL,UP,KBL-UP,HS,HS,15.35463,76.15457,KBL-UP-HS,28
KBL,UP,KBL-UP,STR,STR,15.35381,76.1406,KBL-UP-STR,28
GATE,UP,GATE-UP,DS,DS,15.36476,76.09279,GATE-UP-DS,28
GATE,UP,GATE-UP,GS,GS,15.36588,76.08326,GATE-UP-GS,28
BNP,UP,BNP-UP,DS,DS,15.38007,76.05647,BNP-UP-DS,28
BNP,UP,BNP-UP,HS,HS,15.38476,76.04708,BNP-UP-HS,28
BNP,UP,BNP-UP,STR,STR,15.38809,76.03327,BNP-UP-STR,28
TLKL,UP,TLKL-UP,DS,DS,15.39403,76.00843,TLKL-UP-DS,28
TLKL,UP,TLKL-UP,HS,HS,15.39628,75.99908,TLKL-UP-HS,28
TLKL,UP,TLKL-UP,STR,STR,15.39895,75.9844,TLKL-UP-STR,28
BNA,UP,BNA-UP,DS,DS,15.40451,75.95931,BNA-UP-DS,27
BNA,UP,BNA-UP,HS,HS,15.40622,75.94864,BNA-UP-HS,27
BNA,UP,BNA-UP,STR,STR,15.40691,75.93602,BNA-UP-STR,27
SOQ,UP,SOQ-UP,DS,DS,15.4168,75.8925,SOQ-UP-DS,27
SOQ,UP,SOQ-UP,HS,HS,15.41923,75.88353,SOQ-UP-HS,27
SOQ,UP,SOQ-UP,STR,STR,15.42219,75.87044,SOQ-UP-STR,27
RLP,UP,RLP-UP,DS,DS,15.4219,75.81178,RLP-UP-DS,27
RLP,UP,RLP-UP,HS,HS,15.42843,75.80536,RLP-UP-HS,27
RLP,UP,RLP-UP,STR,STR,15.43748,75.79768,RLP-UP-STR,27
KGX,UP,KGX-UP,DS,DS,15.45118,75.73421,KGX-UP-DS,27
KGX,UP,KGX-UP,HS,HS,15.44924,75.72445,KGX-UP-HS,27
KGX,UP,KGX-UP,STR,STR,15.44752,75.71337,KGX-UP-STR,27
GDG,UP,GDG-UP,DS,DS,15.43831,75.66201,GDG-UP-DS,27
GDG,UP,GDG-UP,HS,HS,15.43762,75.65217,GDG-UP-HS,27
GDG,UP,GDG-UP,STR,STR,15.43668,75.63912,GDG-UP-STR,27
GDG,UP,GDG-UP,LSSDS,LSSDS,15.43646,75.63232,GDG-UP-LSSDS,26
GDGB,UP,GDGB-UP,HS,HS,15.43853,75.61686,GDGB-UP-HS,26
GDGB,UP,GDGB-UP,LSSDS,LSSDS,15.43821,75.61179,GDGB-UP-LSSDS,26
BKIT,UP,BKIT-UP,HS,HS,15.43773,75.6057,BKIT-UP-HS,26
BKIT,UP,BKIT-UP,STR,STR,15.43639,75.59082,BKIT-UP-STR,26
LKT,UP,LKT-UP,DS,DS,15.4387,75.54637,LKT-UP-DS,26
LKT,UP,LKT-UP,HS,HS,15.43598,75.5373,LKT-UP-HS,26
LKT,UP,LKT-UP,STR,STR,15.43256,75.52614,LKT-UP-STR,26
NGR,UP,NGR-UP,DS,DS,15.4318,75.45446,NGR-UP-DS,26
NGR,UP,NGR-UP,HS,HS,15.43217,75.44495,NGR-UP-HS,26
NGR,UP,NGR-UP,STR,STR,15.43274,75.43138,NGR-UP-STR,26
NVD,UP,NVD-UP,DS,DS,15.43476,75.37223,NVD-UP-DS,26
NVD,UP,NVD-UP,HS,HS,15.43513,75.36262,NVD-UP-HS,26
NVD,UP,NVD-UP,STR,STR,15.43553,75.35122,NVD-UP-STR,26
HBS,UP,HBS-UP,DS,DS,15.42956,75.30208,HBS-UP-DS,26
HBS,UP,HBS-UP,HS,HS,15.42839,75.29288,HBS-UP-HS,26
HBS,UP,HBS-UP,STR,STR,15.42163,75.28298,HBS-UP-STR,26
GATE,UP,GATE-UP,DS,DS,15.40949,75.25608,GATE-UP-DS,26
GATE,UP,GATE-UP,GS,GS,15.40545,75.24741,GATE-UP-GS,26
KUG,UP,KUG-UP,DS,DS,15.38948,75.2327,KUG-UP-DS,26
KUG,UP,KUG-UP,HS,HS,15.38023,75.23227,KUG-UP-HS,26
KUG,UP,KUG-UP,STR,STR,15.36929,75.22559,KUG-UP-STR,26
BMAP,UP,BMAP-UP,DS,DS,15.36312,75.20091,BMAP-UP-DS,26
BMAP,UP,BMAP-UP,HS,HS,15.36227,75.19106,BMAP-UP-HS,26
UBL,UP,UBL-UP,DS,DS,15.36162,75.18328,UBL-UP-DS,62
UBL,UP,UBL-UP,HS,HS,15.35451,75.17595,UBL-UP-HS,62
UBL,UP,UBL-UP,STR,STR,15.3513,75.14822,UBL-UP-STR,60
UBL,UP,UBL-UP,STR,STR,15.35195,75.14765,UBL-UP-STR,60
UNK,UP,UNK-UP,DS,DS,15.36105,75.13917,UNK-UP-DS,60
UNK,UP,UNK-UP,HS,HS,15.36647,75.13045,UNK-UP-HS,60
UNK,UP,UNK-UP,STR,STR,15.37969,75.12263,UNK-UP-STR,60
UNK,UP,UNK-UP,LSSDS,LSSDS,15.38178,75.12168,UNK-UP-LSSDS,60
BDKA,UP,BDKA-UP,HS,HS,15.39293,75.11377,BDKA-UP-HS,60
BDKA,UP,BDKA-UP,STR,STR,15.40427,75.10523,BDKA-UP-STR,60
NVU,UP,NVU-UP,DS,DS,15.41357,75.07952,NVU-UP-DS,7
NVU,UP,NVU-UP,HS,HS,15.41289,75.07015,NVU-UP-HS,7
NVU,UP,NVU-UP,STR,STR,15.41869,75.05158,NVU-UP-STR,7
DWR,UP,DWR-UP,DS,DS,15.42746,75.02405,DWR-UP-DS,7
DWR,UP,DWR-UP,HS,HS,15.43275,75.01333,DWR-UP-HS,7
DWR,UP,DWR-UP,STR,STR,15.44244,75.00141,DWR-UP-STR,7
GATE,UP,GATE-UP,DS,DS,15.4445,74.97742,GATE-UP-DS,7
GATE,UP,GATE-UP,GSDS,GSDS,15.4423,74.96891,GATE-UP-GSDS,7
KRKP,UP,KRKP-UP,HS,HS,15.44856,74.96329,KRKP-UP-HS,7
KRKP,UP,KRKP-UP,STR,STR,15.45611,74.95426,KRKP-UP-STR,7
MGD,UP,MGD-UP,DS,DS,15.4606,74.91508,MGD-UP-DS,7
MGD,UP,MGD-UP,HS,HS,15.45436,74.90865,MGD-UP-HS,7
MGD,UP,MGD-UP,STR,STR,15.44752,74.90261,MGD-UP-STR,7
KBI,UP,KBI-UP,DS,DS,15.47441,74.8442,KBI-UP-DS,7
KBI,UP,KBI-UP,HS,HS,15.46688,74.83883,KBI-UP-HS,7
KBI,UP,KBI-UP,STR,STR,15.46362,74.82815,KBI-UP-STR,7
GATE,UP,GATE-UP,DS,DS,15.46054,74.81543,GATE-UP-DS,7
GATE,UP,GATE-UP,GS,GS,15.45582,74.80476,GATE-UP-GS,7
IB,UP,IB-UP,DS,DS,15.44221,74.79004,IB-UP-DS,7
IB,UP,IB-UP,IBS,IBS,15.43819,74.78148,IB-UP-IBS,7
LWR,UP,LWR-UP,DS,DS,15.42567,74.75881,LWR-UP-DS,7
LWR,UP,LWR-UP,HS,HS,15.4251,74.74951,LWR-UP-HS,7
LWR,UP,LWR-UP,STR,STR,15.42484,74.73479,LWR-UP-STR,7
TVG,UP,TVG-UP,DS,DS,15.41067,74.68581,TVG-UP-DS,8
TVG,UP,TVG-UP,HS,HS,15.41196,74.67575,TVG-UP-HS,8
TVG,UP,TVG-UP,STR,STR,15.41332,74.66169,TVG-UP-STR,8
IB,UP,IB-UP,DS,DS,15.41774,74.63719,IB-UP-DS,8
IB,UP,IB-UP,IBS,IBS,15.42383,74.62712,IB-UP-IBS,8
DEV,UP,DEV-UP,DS,DS,15.43959,74.59533,DEV-UP-DS,8
DEV,UP,DEV-UP,HS,HS,15.44974,74.58663,DEV-UP-HS,8
DEV,UP,DEV-UP,STR,STR,15.45118,74.57422,DEV-UP-STR,8
SVTN,UP,SVTN-UP,DS,DS,15.46517,74.53792,SVTN-UP-DS,8
SVTN,UP,SVTN-UP,HS,HS,15.47388,74.53428,SVTN-UP-HS,8
SVTN,UP,SVTN-UP,STR,STR,15.47785,74.51918,SVTN-UP-STR,8
LD,UP,LD-UP,DS,DS,15.46688,74.51034,LD-UP-DS,8
LD,UP,LD-UP,HS,HS,15.45678,74.50659,LD-UP-HS,8
LD,UP,LD-UP,STR,STR,15.44926,74.49639,LD-UP-STR,8
GATE,UP,GATE-UP,DS,DS,15.45093,74.48789,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,15.45942,74.48493,GATE-UP-GS,9
GNJ,UP,GNJ-UP,DS,DS,15.51883,74.47403,GNJ-UP-DS,9
GNJ,UP,GNJ-UP,HS,HS,15.533,74.47669,GNJ-UP-HS,9
GNJ,UP,GNJ-UP,STR,STR,15.54508,74.48058,GNJ-UP-STR,9
KNP,UP,KNP-UP,DS,DS,15.62148,74.50182,KNP-UP-DS,9
KNP,UP,KNP-UP,HS,HS,15.62836,74.50511,KNP-UP-HS,9
KNP,UP,KNP-UP,STR,STR,15.64165,74.49798,KNP-UP-STR,9
DUR,UP,DUR-UP,DS,DS,15.72977,74.49919,DUR-UP-DS,9
GATE,UP,GATE-UP,GS,GS,15.73848,74.49789,GATE-UP-GS,9
DUR,UP,DUR-UP,HS,HS,15.74584,74.49722,DUR-UP-HS,9
DUR,UP,DUR-UP,STR,STR,15.76157,74.49906,DUR-UP-STR,9
GATE,UP,GATE-UP,DS,DS,15.80757,74.49947,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,15.81698,74.49973,GATE-UP-GS,9
GATE,UP,GATE-UP,GSDS,GSDS,15.82135,74.49971,GATE-UP-GSDS,9
GATE,UP,GATE-UP,GS,GS,15.83044,74.50004,GATE-UP-GS,9
BGM,UP,BGM-UP,HS,HS,15.83567,74.50093,BGM-UP-HS,9
BGM,UP,BGM-UP,RHS,RHS,15.84218,74.50352,BGM-UP-RHS,9
BGM,UP,BGM-UP,STR,STR,15.85078,74.51079,BGM-UP-STR,9
BGM,UP,BGM-UP,LSSDS,LSSDS,15.85352,74.51662,BGM-UP-LSSDS,9
GATE,UP,GATE-UP,GSDS,GSDS,15.85439,74.52696,GATE-UP-GSDS,9
GATE,UP,GATE-UP,GS,GS,15.86039,74.53388,GATE-UP-GS,9
SXB,UP,SXB-UP,DS,DS,15.87526,74.55915,SXB-UP-DS,9
SXB,UP,SXB-UP,HS,HS,15.87998,74.5686,SXB-UP-HS,9
SXB,UP,SXB-UP,STR,STR,15.88657,74.58269,SXB-UP-STR,9
SXB,UP,SXB-UP,LSSDS,LSSDS,15.888,74.58581,SXB-UP-LSSDS,9
GATE,UP,GATE-UP,GS,GS,15.8909,74.59216,GATE-UP-GS,9
SBH,UP,SBH-UP,DS,DS,15.90261,74.61867,SBH-UP-DS,9
SBH,UP,SBH-UP,HS,HS,15.90639,74.62729,SBH-UP-HS,9
SBH,UP,SBH-UP,STR,STR,15.91141,74.63871,SBH-UP-STR,9
GATE,UP,GATE-UP,DS,DS,15.95781,74.66983,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,15.96742,74.67158,GATE-UP-GS,9
SUL,UP,SUL-UP,DS,DS,15.98429,74.67463,SUL-UP-DS,9
SUL,UP,SUL-UP,HS,HS,15.99398,74.67641,SUL-UP-HS,9
SUL,UP,SUL-UP,STR,STR,16.00496,74.67854,SUL-UP-STR,9
SUL,UP,SUL-UP,LSSDS,LSSDS,16.00943,74.67981,SUL-UP-LSSDS,9
GATE,UP,GATE-UP,GS,GS,16.01863,74.68208,GATE-UP-GS,9
GATE,UP,GATE-UP,DS,DS,16.03147,74.68228,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,16.04162,74.6783,GATE-UP-GS,9
PCH,UP,PCH-UP,DS,DS,16.06012,74.67286,PCH-UP-DS,9
PCH,UP,PCH-UP,HS,HS,16.07053,74.67047,PCH-UP-HS,9
PCH,UP,PCH-UP,STR,STR,16.08106,74.67109,PCH-UP-STR,9
PCH,UP,PCH-UP,LSSDS,LSSDS,16.08444,74.6713,PCH-UP-LSSDS,9
GATE,UP,GATE-UP,GS,GS,16.09647,74.67446,GATE-UP-GS,9
IB,UP,IB-UP,DS,DS,16.13021,74.6895,IB-UP-DS,9
IB,UP,IB-UP,IBS,IBS,16.13831,74.69402,IB-UP-IBS,9
GKK,UP,GKK-UP,DS,DS,16.18549,74.73404,GKK-UP-DS,9
GKK,UP,GKK-UP,HS,HS,16.19507,74.7389,GKK-UP-HS,9
GKK,UP,GKK-UP,STR,STR,16.20888,74.73937,GKK-UP-STR,9
GATE,UP,GATE-UP,DS,DS,16.21226,74.74624,GATE-UP-DS,9
GATE,UP,GATE-UP,GSDS,GSDS,16.21613,74.75925,GATE-UP-GSDS,9
GPB,UP,GPB-UP,GSDS,GSDS,16.22493,74.76071,GPB-UP-GSDS,9
GPB,UP,GPB-UP,HS,HS,16.23407,74.76066,GPB-UP-HS,9
GPB,UP,GPB-UP,STR,STR,16.24484,74.75818,GPB-UP-STR,9
GATE,UP,GATE-UP,DS,DS,16.26435,74.75069,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,16.2734,74.74728,GATE-UP-GS,9
IB,UP,IB-UP,DS,DS,16.30135,74.7516,IB-UP-DS,9
IB,UP,IB-UP,IBS,IBS,16.31078,74.75514,IB-UP-IBS,9
CKR,UP,CKR-UP,DS,DS,16.35544,74.76701,CKR-UP-DS,9
CKR,UP,CKR-UP,HS,HS,16.36486,74.76857,CKR-UP-HS,9
CKR,UP,CKR-UP,STR,STR,16.37672,74.77069,CKR-UP-STR,9
IB,UP,IB-UP,DS,DS,16.41434,74.7852,IB-UP-DS,9
IB,UP,IB-UP,IBS,IBS,16.42314,74.7835,IB-UP-IBS,9
RBG,UP,RBG-UP,DS,DS,16.47115,74.80246,RBG-UP-DS,9
RBG,UP,RBG-UP,HS,HS,16.48059,74.8016,RBG-UP-HS,9
RBG,UP,RBG-UP,STR,STR,16.48627,74.81225,RBG-UP-STR,9
CNC,UP,CNC-UP,DS,DS,16.5487,74.84738,CNC-UP-DS,9
CNC,UP,CNC-UP,HS,HS,16.55727,74.85094,CNC-UP-HS,9
CNC,UP,CNC-UP,STR,STR,16.57086,74.85498,CNC-UP-STR,9
CNC,UP,CNC-UP,LSSDS,LSSDS,16.57407,74.85601,CNC-UP-LSSDS,9
GATE,UP,GATE-UP,GS,GS,16.58049,74.85775,GATE-UP-GS,9
KUD,UP,KUD-UP,DS,DS,16.60266,74.85815,KUD-UP-DS,9
KDU,UP,KDU-UP,HS,HS,16.61225,74.85834,KDU-UP-HS,9
KUD,UP,KUD-UP,STR,STR,16.62521,74.85855,KUD-UP-STR,9
UGR,UP,UGR-UP,DS,DS,16.65663,74.83515,UGR-UP-DS,9
UGR,UP,UGR-UP,HS,HS,16.66447,74.82718,UGR-UP-HS,9
UGR,UP,UGR-UP,STR,STR,16.67259,74.81839,UGR-UP-STR,9
SED,UP,SED-UP,DS,DS,16.7101,74.76458,SED-UP-DS,9
SED,UP,SED-UP,HS,HS,16.7173,74.75632,SED-UP-HS,9
SED,UP,SED-UP,STR,STR,16.72559,74.74743,SED-UP-STR,9
VJR,UP,VJR-UP,DS,DS,16.76883,74.71295,VJR-UP-DS,9
VJR,UP,VJR-UP,HS,HS,16.77191,74.70378,VJR-UP-HS,9
VJR,UP,VJR-UP,STR,STR,16.78,74.69445,VJR-UP-STR,9
GATE,UP,GATE-UP,DS,DS,16.79083,74.68207,GATE-UP-DS,9
GATE,UP,GATE-UP,GS,GS,16.79716,74.67481,GATE-UP-GS,9
MRJ,UP,MRJ-UP,DS,DS,16.80833,74.65643,MRJ-UP-DS,9
MRJ,UP,MRJ-UP,HS,HS,16.81006,74.64678,MRJ-UP-HS,9
MRJ,UP,MRJ-UP,RHS,RHS,16.81549,74.64037,MRJ-UP-RHS,9
MRJ,UP,MRJ-UP,STR,STR,16.82292,74.63787,MRJ-UP-STR,9
MRJ,DN,MRJ-DN,STR,STR,16.81759,74.63957,MRJ-DN-STR,35
GATE,DN,GATE-DN,DS,DS,16.80679,74.6635,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,16.79986,74.67185,GATE-DN-GS,35
VJR,DN,VJR-DN,DS,DS,16.7908,74.6822,VJR-DN-DS,35
VJR,DN,VJR-DN,HS,HS,16.78356,74.69055,VJR-DN-HS,35
VJR,DN,VJR-DN,STR,STR,16.77541,74.69971,VJR-DN-STR,35
SED,DN,SED-DN,DS,DS,16.73755,74.73945,SED-DN-DS,35
SED,DN,SED-DN,HS,HS,16.72892,74.74527,SED-DN-HS,35
SED,DN,SED-DN,STR,STR,16.71999,74.75324,SED-DN-STR,35
UGR,DN,UGR-DN,DS,DS,16.67679,74.80428,UGR-DN-DS,35
UGR,DN,UGR-DN,HS,HS,16.67485,74.81382,UGR-DN-HS,35
UGR,DN,UGR-DN,STR,STR,16.66741,74.82416,UGR-DN-STR,35
KUD,DN,KUD-DN,DS,DS,16.64211,74.8506,KUD-DN-DS,35
KUD,DN,KUD-DN,HS,HS,16.63143,74.85656,KUD-DN-HS,35
KUD,DN,KUD-DN,STR,STR,16.61702,74.85834,KUD-DN-STR,35
GATE,DN,GATE-DN,DS,DS,16.59343,74.85804,GATE-DN-DS,35
CNC,DN,CNC-DN,GSDS,GSDS,16.58429,74.85788,CNC-DN-GSDS,35
CNC,DN,CNC-DN,HS,HS,16.57512,74.85634,CNC-DN-HS,35
CNC,DN,CNC-DN,STR,STR,16.56452,74.8532,CNC-DN-STR,35
RBG,DN,RBG-DN,DS,DS,16.49861,74.821,RBG-DN-DS,35
RBG,DN,RBG-DN,HS,HS,16.48965,74.81598,RBG-DN-HS,35
RBG,DN,RBG-DN,STR,STR,16.48258,74.80532,RBG-DN-STR,35
IB,DN,IB-DN,DS,DS,16.42903,74.78588,IB-DN-DS,35
IB,DN,IB-DN,IBS,IBS,16.41892,74.78319,IB-DN-IBS,35
CKR,DN,CKR-DN,DS,DS,16.38992,74.7754,CKR-DN-DS,35
CKR,DN,CKR-DN,HS,HS,16.38054,74.77124,CKR-DN-HS,35
CKR,DN,CKR-DN,STR,STR,16.37023,74.76978,CKR-DN-STR,35
IB,DN,IB-DN,DS,DS,16.3161,74.75698,IB-DN-DS,35
IB,DN,IB-DN,IBS,IBS,16.3072,74.75316,IB-DN-IBS,35
GATE,DN,GATE-DN,DS,DS,16.28677,74.7491,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,16.27759,74.74754,GATE-DN-GS,35
GPB,DN,GPB-DN,DS,DS,16.25897,74.75282,GPB-DN-DS,35
GPB,DN,GPB-DN,HS,HS,16.24985,74.75622,GPB-DN-HS,35
GPB,DN,GPB-DN,STR,STR,16.23821,74.76053,GPB-DN-STR,35
GPB,DN,GPB-DN,LSSDS,LSSDS,16.23496,74.76078,GPB-DN-LSSDS,35
GATE,DN,GATE-DN,GSDS,GSDS,16.22985,74.76084,GATE-DN-GSDS,35
GATE,DN,GATE-DN,GS,GS,16.21957,74.76084,GATE-DN-GS,35
GKK,DN,GKK-DN,DS,DS,16.21292,74.75361,GKK-DN-DS,35
GKK,DN,GKK-DN,HS,HS,16.21186,74.74366,GKK-DN-HS,35
GKK,DN,GKK-DN,STR,STR,16.20072,74.73896,GKK-DN-STR,35
IB,DN,IB-DN,DS,DS,16.14121,74.69655,IB-DN-DS,35
IB,DN,IB-DN,IBS,IBS,16.13352,74.69092,IB-DN-IBS,35
GATE,DN,GATE-DN,DS,DS,16.10736,74.68086,GATE-DN-DS,35
GATE,DN,GATE-DN,GSDS,GSDS,16.09952,74.67649,GATE-DN-GSDS,35
PCH,DN,PCH-DN,HS,HS,16.08504,74.67138,PCH-DN-HS,35
PCH,DN,PCH-DN,STR,STR,16.07441,74.67076,PCH-DN-STR,35
GATE,DN,GATE-DN,DS,DS,16.05396,74.67475,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,16.04517,74.67731,GATE-DN-GS,35
GATE,DN,GATE-DN,DS,DS,16.03289,74.68186,GATE-DN-DS,35
SUL,DN,SUL-DN,GSDS,GSDS,16.02218,74.68285,SUL-DN-GSDS,35
SUL,DN,SUL-DN,HS,HS,16.00973,74.68001,SUL-DN-HS,35
SUL,DN,SUL-DN,STR,STR,15.9985,74.67727,SUL-DN-STR,35
GATE,DN,GATE-DN,DS,DS,15.97989,74.67391,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,15.97093,74.67229,GATE-DN-GS,35
SBH,DN,SBH-DN,DS,DS,15.92124,74.652,SBH-DN-DS,35
SBH,DN,SBH-DN,HS,HS,15.91392,74.64428,SBH-DN-HS,35
SBH,DN,SBH-DN,STR,STR,15.90877,74.63264,SBH-DN-STR,35
GATE,DN,GATE-DN,DS,DS,15.89654,74.60505,GATE-DN-DS,35
SXB,DN,SXB-DN,GSDS,GSDS,15.89271,74.59643,SXB-DN-GSDS,35
SXB,DN,SXB-DN,HS,HS,15.88878,74.58761,SXB-DN-HS,35
SXB,DN,SXB-DN,STR,STR,15.88309,74.57504,SXB-DN-STR,35
GATE,DN,GATE-DN,DS,DS,15.86807,74.54469,GATE-DN-DS,35
GATE,DN,GATE-DN,GSDS,GSDS,15.86333,74.53686,GATE-DN-GSDS,35
BGM,DN,BGM-DN,GSDS,GSDS,15.85665,74.53041,BGM-DN-GSDS,35
BGM,DN,BGM-DN,HS,HS,15.85408,74.5207,BGM-DN-HS,35
BGM,DN,BGM-DN,STR,STR,15.84585,74.50634,BGM-DN-STR,35
GATE,DN,GATE-DN,DS,DS,15.83058,74.49997,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,15.82152,74.49975,GATE-DN-GS,35
DUR,DN,DUR-DN,DS,DS,15.77674,74.49869,DUR-DN-DS,35
DUR,DN,DUR-DN,HS,HS,15.76719,74.49879,DUR-DN-HS,35
DUR,DN,DUR-DN,STR,STR,15.75291,74.49825,DUR-DN-STR,35
DUR,DN,DUR-DN,LSSDS,LSSDS,15.74721,74.49745,DUR-DN-LSSDS,35
GATE,DN,GATE-DN,GS,GS,15.74241,74.4974,GATE-DN-GS,35
KNP,DN,KNP-DN,DS,DS,15.65783,74.50045,KNP-DN-DS,35
KNP,DN,KNP-DN,HS,HS,15.64785,74.49849,KNP-DN-HS,35
KNP,DN,KNP-DN,STR,STR,15.63496,74.50077,KNP-DN-STR,35
GNJ,DN,GNJ-DN,DS,DS,15.56352,74.48084,GNJ-DN-DS,35
GNJ,DN,GNJ-DN,HS,HS,15.55361,74.48182,GNJ-DN-HS,35
GNJ,DN,GNJ-DN,STR,STR,15.53917,74.47836,GNJ-DN-STR,35
GATE,DN,GATE-DN,DS,DS,15.46948,74.47296,GATE-DN-DS,35
GATE,DN,GATE-DN,GS,GS,15.46279,74.48225,GATE-DN-GS,35
LD,DN,LD-DN,DS,DS,15.45433,74.48758,LD-DN-DS,35
LD,DN,LD-DN,HS,HS,15.44483,74.48998,LD-DN-HS,35
LD,DN,LD-DN,STR,STR,15.45427,74.5014,LD-DN-STR,35
SVTN,DN,SVTN-DN,DS,DS,15.4694,74.51188,SVTN-DN-DS,34
SVTN,DN,SVTN-DN,HS,HS,15.47636,74.51549,SVTN-DN-HS,34
SVTN,DN,SVTN-DN,STR,STR,15.47517,74.52587,SVTN-DN-STR,34
DEV,DN,DEV-DN,DS,DS,15.4468,74.55838,DEV-DN-DS,34
DEV,DN,DEV-DN,HS,HS,15.44865,74.56746,DEV-DN-HS,34
DEV,DN,DEV-DN,STR,STR,15.45289,74.58123,DEV-DN-STR,34
IB,DN,IB-DN,DS,DS,15.42426,74.60801,IB-DN-DS,34
IB,DN,IB-DN,IBS,IBS,15.42388,74.62233,IB-DN-IBS,34
TVG,DN,TVG-DN,DS,DS,15.4167,74.64118,TVG-DN-DS,34
TVG,DN,TVG-DN,HS,HS,15.41138,74.65264,TVG-DN-HS,34
TVG,DN,TVG-DN,STR,STR,15.41515,74.66779,TVG-DN-STR,34
LWR,DN,LWR-DN,DS,DS,15.42163,74.71863,LWR-DN-DS,34
LWR,DN,LWR-DN,HS,HS,15.4253,74.72759,LWR-DN-HS,34
LWR,DN,LWR-DN,STR,STR,15.42397,74.74417,LWR-DN-STR,34
IB,DN,IB-DN,DS,DS,15.42472,74.76951,IB-DN-DS,33
IB,DN,IB-DN,IBS,IBS,15.43202,74.77537,IB-DN-IBS,33
GATE,DN,GATE-DN,DS,DS,15.44548,74.79623,GATE-DN-DS,33
GATE,DN,GATE-DN,GS,GS,15.45345,74.8017,GATE-DN-GS,33
KBI,DN,KBI-DN,DS,DS,15.45935,74.8129,KBI-DN-DS,33
KBI,DN,KBI-DN,HS,HS,15.46336,74.82318,KBI-DN-HS,33
KBI,DN,KBI-DN,STR,STR,15.46505,74.83477,KBI-DN-STR,33
MGD,DN,MGD-DN,DS,DS,15.44836,74.88376,MGD-DN-DS,33
MGD,DN,MGD-DN,HS,HS,15.44884,74.89775,MGD-DN-HS,33
MGD,DN,MGD-DN,STR,STR,15.45059,74.90751,MGD-DN-STR,33
KRKP,DN,KRKP-DN,DS,DS,15.46505,74.9392,KRKP-DN-DS,33
KRKP,DN,KRKP-DN,HS,HS,15.45996,74.94707,KRKP-DN-HS,33
KRKP,DN,KRKP-DN,STR,STR,15.45214,74.96078,KRKP-DN-STR,33
KRKP,DN,KRKP-DN,LSSDS,LSSDS,15.44919,74.96285,KRKP-DN-LSSDS,33
GATE,DN,GATE-DN,GS,GS,15.4447,74.96609,GATE-DN-GS,33
DWR,DN,DWR-DN,DS,DS,15.44624,74.98076,DWR-DN-DS,33
DWR,DN,DWR-DN,HS,HS,15.44205,74.99243,DWR-DN-HS,33
DWR,DN,DWR-DN,STR,STR,15.43925,75.00744,DWR-DN-STR,33
NVU,DN,NVU-DN,DS,DS,15.42352,75.03657,NVU-DN-DS,33
NVU,DN,NVU-DN,HS,HS,15.42166,75.04599,NVU-DN-HS,33
NVU,DN,NVU-DN,STR,STR,15.41471,75.05721,NVU-DN-STR,33
BDKA,DN,BDKA-DN,DS,DS,15.41255,75.09279,BDKA-DN-DS,33
BDKA,DN,BDKA-DN,HS,HS,15.40864,75.10181,BDKA-DN-HS,33
BDKA,DN,BDKA-DN,STR,STR,15.39883,75.10923,BDKA-DN-STR,33
BDKA,DN,BDKA-DN,LSSDS,LSSDS,15.39417,75.11271,BDKA-DN-LSSDS,61
UNK,DN,UNK-DN,HS,HS,15.38802,75.11737,UNK-DN-HS,61
UNK,DN,UNK-DN,RHS,RHS,15.38041,75.12224,UNK-DN-RHS,61
UNK,DN,UNK-DN,STR,STR,15.3727,75.12529,UNK-DN-STR,61
UBL,DN,UBL-DN,DS,DS,15.36371,75.13511,UBL-DN-DS,61
